country_code,country_name,sector,industria,year,value
AUS,Australia,Not_mapped,Philanthropy,2015,7.76
AUS,Australia,Education,E-Learning,2015,287.95
AUS,Australia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,2015,73.93
AUS,Australia,Transportation and storage,Import & Export,2015,157.95
AUS,Australia,Professional scientific and technical activities,Mechanical or Industrial Engineering,2015,85.25
AUS,Australia,Professional scientific and technical activities,Photography,2015,58.87
AUS,Australia,Administrative and support service activities,Human Resources,2015,94.68
AUS,Australia,Administrative and support service activities,Business Supplies & Equipment,2015,53.82
AUS,Australia,Human health and social work activities,Mental Health Care,2015,127.27
AUS,Australia,Professional scientific and technical activities,Graphic Design,2015,72.58
AUS,Australia,Other service activities,International Trade & Development,2015,63.83
AUS,Australia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wine & Spirits,2015,51.25
AUS,Australia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Luxury Goods & Jewelry,2015,217.33
AUS,Australia,Manufacturing,Renewables & Environment,2015,174.26
AUS,Australia,Manufacturing,Packaging & Containers,2015,120.3
AUS,Australia,Manufacturing,Industrial Automation,2015,126.06
AUS,Australia,Public administration and defence; compulsory social security,Government Relations,2015,90.61
AZE,Azerbaijan,Information and communication,Telecommunications,2015,-108.15
AZE,Azerbaijan,Accommodation and food service activities,Hospitality,2015,-20.24
AZE,Azerbaijan,Financial and insurance activities,Banking,2015,36.17
AZE,Azerbaijan,Construction,Construction,2015,-88.82
AZE,Azerbaijan,Mining and quarrying,Oil & Energy,2015,9.54
AZE,Azerbaijan,Education,Higher Education,2015,60.54
AZE,Azerbaijan,Education,Education Management,2015,314.31
AZE,Azerbaijan,Information and communication,Information Technology & Services,2015,79.77
BIH,Bosnia and Herzegovina,Information and communication,Information Technology & Services,2015,-150.35
BGD,Bangladesh,Information and communication,Computer Software,2015,-98.37
BGD,Bangladesh,Information and communication,Internet,2015,15.81
BGD,Bangladesh,Information and communication,Telecommunications,2015,-103.99
BGD,Bangladesh,Human health and social work activities,Hospital & Health Care,2015,-31.73
BGD,Bangladesh,Manufacturing,Pharmaceuticals,2015,26.71
BGD,Bangladesh,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,2015,108.13
BGD,Bangladesh,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2015,36.92
BGD,Bangladesh,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2015,-10.1
BGD,Bangladesh,Accommodation and food service activities,Hospitality,2015,300.67
BGD,Bangladesh,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2015,58.48
BGD,Bangladesh,Financial and insurance activities,Banking,2015,-23.26
BGD,Bangladesh,Financial and insurance activities,Financial Services,2015,-65.64
BGD,Bangladesh,Construction,Construction,2015,127.29
BGD,Bangladesh,Mining and quarrying,Oil & Energy,2015,-42.01
BGD,Bangladesh,Manufacturing,Textiles,2015,59.09
BGD,Bangladesh,Education,Higher Education,2015,-191.53
BGD,Bangladesh,Education,Education Management,2015,35.99
BGD,Bangladesh,Professional scientific and technical activities,Research,2015,-84.21
BGD,Bangladesh,Public administration and defence; compulsory social security,International Affairs,2015,-69.85
BGD,Bangladesh,Public administration and defence; compulsory social security,Government Administration,2015,0.0
BGD,Bangladesh,Professional scientific and technical activities,Marketing & Advertising,2015,-34.32
BGD,Bangladesh,Information and communication,Information Technology & Services,2015,-43.86
BGD,Bangladesh,Other service activities,Non-Profit Organization Management,2015,-13.63
BGD,Bangladesh,Manufacturing,Electrical & Electronic Manufacturing,2015,32.6
BGD,Bangladesh,Professional scientific and technical activities,Mechanical or Industrial Engineering,2015,-33.84
BGD,Bangladesh,Other service activities,International Trade & Development,2015,96.77
BEL,Belgium,Manufacturing,Defense & Space,2015,241.38
BEL,Belgium,Information and communication,Computer Software,2015,53.15
BEL,Belgium,Information and communication,Internet,2015,125.7
BEL,Belgium,Information and communication,Semiconductors,2015,87.31
BEL,Belgium,Information and communication,Telecommunications,2015,19.4
BEL,Belgium,Professional scientific and technical activities,Law Practice,2015,63.48
BEL,Belgium,Professional scientific and technical activities,Legal Services,2015,28.83
BEL,Belgium,Professional scientific and technical activities,Management Consulting,2015,73.37
BEL,Belgium,Professional scientific and technical activities,Biotechnology,2015,140.9
BEL,Belgium,Human health and social work activities,Medical Practice,2015,26.5
BEL,Belgium,Human health and social work activities,Hospital & Health Care,2015,33.8
BEL,Belgium,Manufacturing,Pharmaceuticals,2015,109.31
BEL,Belgium,Human health and social work activities,Medical Device,2015,50.65
BEL,Belgium,Wholesale and retail trade; repair of motor vehicles and motorcycles,Cosmetics,2015,88.52
BEL,Belgium,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,2015,147.82
BEL,Belgium,Wholesale and retail trade; repair of motor vehicles and motorcycles,Sporting Goods,2015,81.64
BEL,Belgium,Wholesale and retail trade; repair of motor vehicles and motorcycles,Tobacco,2015,-75.91
BEL,Belgium,Wholesale and retail trade; repair of motor vehicles and motorcycles,Supermarkets,2015,0.0
BEL,Belgium,Manufacturing,Food Production,2015,53.85
BEL,Belgium,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Electronics,2015,54.54
BEL,Belgium,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2015,49.36
BEL,Belgium,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2015,44.02
BEL,Belgium,"Arts, entertainment and recreation ",Entertainment,2015,3.39
BEL,Belgium,Administrative and support service activities,"Leisure, Travel & Tourism",2015,65.19
BEL,Belgium,Accommodation and food service activities,Hospitality,2015,-74.94
BEL,Belgium,Accommodation and food service activities,Restaurants,2015,38.34
BEL,Belgium,"Arts, entertainment and recreation ",Sports,2015,21.71
BEL,Belgium,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2015,109.64
BEL,Belgium,Information and communication,Motion Pictures & Film,2015,-21.28
BEL,Belgium,Information and communication,Broadcast Media,2015,78.04
BEL,Belgium,"Arts, entertainment and recreation ",Museums & Institutions,2015,217.57
BEL,Belgium,"Arts, entertainment and recreation ",Fine Art,2015,141.87
BEL,Belgium,"Arts, entertainment and recreation ",Performing Arts,2015,45.2
BEL,Belgium,Financial and insurance activities,Banking,2015,11.85
BEL,Belgium,Financial and insurance activities,Insurance,2015,21.68
BEL,Belgium,Financial and insurance activities,Financial Services,2015,2.43
BEL,Belgium,Real estate activities,Real Estate,2015,29.54
BEL,Belgium,Financial and insurance activities,Investment Management,2015,79.9
BEL,Belgium,Professional scientific and technical activities,Accounting,2015,46.05
BEL,Belgium,Construction,Construction,2015,23.1
BEL,Belgium,Construction,Building Materials,2015,9.18
BEL,Belgium,Professional scientific and technical activities,Architecture & Planning,2015,49.77
BEL,Belgium,Construction,Civil Engineering,2015,93.09
BEL,Belgium,Manufacturing,Aviation & Aerospace,2015,117.95
BEL,Belgium,Manufacturing,Automotive,2015,86.73
BEL,Belgium,Manufacturing,Chemicals,2015,79.3
BEL,Belgium,Manufacturing,Machinery,2015,9.08
BEL,Belgium,Mining and quarrying,Mining & Metals,2015,19.49
BEL,Belgium,Mining and quarrying,Oil & Energy,2015,84.86
BEL,Belgium,"Electricity, gas, steam and air conditioning supply",Utilities,2015,61.83
BEL,Belgium,Manufacturing,Textiles,2015,59.06
BEL,Belgium,Manufacturing,Paper & Forest Products,2015,4.99
BEL,Belgium,"Agriculture, forestry and fishing ",Farming,2015,70.26
BEL,Belgium,Education,Primary/Secondary Education,2015,-64.08
BEL,Belgium,Education,Higher Education,2015,15.59
BEL,Belgium,Education,Education Management,2015,68.34
BEL,Belgium,Professional scientific and technical activities,Research,2015,9.47
BEL,Belgium,Public administration and defence; compulsory social security,Military,2015,-29.29
BEL,Belgium,Public administration and defence; compulsory social security,International Affairs,2015,152.68
BEL,Belgium,Public administration and defence; compulsory social security,Government Administration,2015,68.94
BEL,Belgium,Public administration and defence; compulsory social security,Public Policy,2015,231.5
BEL,Belgium,Professional scientific and technical activities,Marketing & Advertising,2015,30.66
BEL,Belgium,Information and communication,Newspapers,2015,-5.26
BEL,Belgium,Information and communication,Publishing,2015,26.15
BEL,Belgium,Professional scientific and technical activities,Information Services,2015,38.39
BEL,Belgium,Professional scientific and technical activities,Environmental Services,2015,70.89
BEL,Belgium,Other service activities,Civic & Social Organization,2015,116.87
BEL,Belgium,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Services,2015,19.61
BEL,Belgium,Transportation and storage,Transportation/Trucking/Railroad,2015,40.25
BEL,Belgium,Transportation and storage,Airlines/Aviation,2015,0.0
BEL,Belgium,Transportation and storage,Maritime,2015,30.72
BEL,Belgium,Information and communication,Information Technology & Services,2015,41.38
BEL,Belgium,Professional scientific and technical activities,Market Research,2015,188.93
BEL,Belgium,Professional scientific and technical activities,Public Relations & Communications,2015,214.02
BEL,Belgium,Professional scientific and technical activities,Design,2015,116.68
BEL,Belgium,Other service activities,Non-Profit Organization Management,2015,108.47
BEL,Belgium,Administrative and support service activities,Staffing & Recruiting,2015,77.89
BEL,Belgium,Professional scientific and technical activities,Professional Training & Coaching,2015,63.89
BEL,Belgium,Public administration and defence; compulsory social security,Political Organization,2015,-45.06
BEL,Belgium,Professional scientific and technical activities,Translation & Localization,2015,165.53
BEL,Belgium,Professional scientific and technical activities,Events Services,2015,29.13
BEL,Belgium,Manufacturing,Electrical & Electronic Manufacturing,2015,63.44
BEL,Belgium,Information and communication,Online Media,2015,128.53
BEL,Belgium,"Arts, entertainment and recreation ",Music,2015,-77.75
BEL,Belgium,Transportation and storage,Logistics & Supply Chain,2015,43.79
BEL,Belgium,Manufacturing,Plastics,2015,87.73
BEL,Belgium,Administrative and support service activities,Security & Investigations,2015,13.06
BEL,Belgium,Administrative and support service activities,Facilities Services,2015,53.67
BEL,Belgium,Professional scientific and technical activities,Outsourcing/Offshoring,2015,76.42
BEL,Belgium,"Arts, entertainment and recreation ","Health, Wellness & Fitness",2015,37.22
BEL,Belgium,Information and communication,Media Production,2015,68.86
BEL,Belgium,Not_mapped,Think Tanks,2015,-226.64
BEL,Belgium,Not_mapped,Philanthropy,2015,250.61
BEL,Belgium,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,2015,36.89
BEL,Belgium,Professional scientific and technical activities,Mechanical or Industrial Engineering,2015,55.23
BEL,Belgium,Administrative and support service activities,Human Resources,2015,11.24
BEL,Belgium,Administrative and support service activities,Business Supplies & Equipment,2015,28.08
BEL,Belgium,Other service activities,International Trade & Development,2015,238.89
BEL,Belgium,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wine & Spirits,2015,190.0
